"sim_idx","method","converged","calibrated","n","prevalence","incub","true_beta","pred_beta","err_beta_pct","true_R0","pred_R0","err_R0_pct","mae","rmse","smape","pearson_r","peak_day_true","peak_day_pred","peak_day_err","peak_size_true","peak_size_pred","rel_peak_err","dieout_pred","time_sec","cpu_sec","n_evals","n_model_runs","opt_status","opt_value"
12630,"DE",TRUE,"beta",7812,0.23694317,11.388965,0.47559398,0.465616030158795,2.09799750203411,4.07706976703915,3.99153294499063,2.09799750593085,2.54945054945055,6.89800098451846,16.2529140329874,0.990706121172753,24,21,3,202,232,14.8514850749926,0,68.3419999999999,68.0529999999999,470,1411,0,28.0576923076923
11443,"DE",TRUE,"beta",7398,0.117058665,4.7523165,0.12820458,0.125434055515852,2.16101832129407,1.44192678625234,1.41076648397873,2.16101833665138,2.47252747252747,4.98128365114724,34.8832073941799,0.97911283624491,2,2,0,143,148,3.49650347205242,0,85.627,85.3340000000001,430,1291,0,22.9450549450549
12157,"DE",TRUE,"beta",9630,0.044132918,18.264526,0.23801066,0.235966878101064,0.858693425894809,3.06933481879046,3.04297864237207,0.858693429222829,3.46978021978022,5.88651840234097,37.3511200292642,0.984874356444703,64,82,18,120,116,3.33333330555556,0,92.2850000000001,91.939,310,931,0,37.9111721611722
13835,"DE",TRUE,"beta",7886,0.07443571,5.7769575,0.29785565,0.285790794677613,4.05057123538911,1.86207974201323,1.78665487535001,4.05057124681293,2.28296703296703,5.28864635041711,20.0555841944166,0.987090412067464,24,31,7,116,120,3.44827583234245,0,50.825,50.5899999999999,310,931,0,23.3763736263736
3434,"DE",TRUE,"beta",6566,0.15108132,8.033679,0.12112534,0.120068961190237,0.872136912921504,1.42584205963882,1.41340676461408,0.872136919510124,2.54395604395604,5.43037853091394,37.9254367667057,0.968601918799358,2,2,0,96,105,9.37499990234375,0,54.439,54.242,320,961,0,22.9239926739927
18739,"DE",TRUE,"beta",5510,0.07949183,20.891909,0.43071765,0.426854229634821,0.89697284432364,1.87519942496821,1.85837939531028,0.896972845927811,3.01373626373626,4.66368952654441,49.5330465423078,0.942394457698008,73,62,11,50,49,1.99999996,0,42.532,42.382,280,841,0,21.5228937728938
17407,"DE",TRUE,"beta",8534,0.15807359,3.2851393,0.79230595,0.762325249361709,3.78398024152805,4.04508709150569,3.89202179501732,3.78398024536851,1.23626373626374,5.35549425182389,6.65590216972125,0.998120288470911,11,11,0,546,533,2.38095237659166,0,34.472,34.34,320,961,0,22.2078754578755
15440,"DE",TRUE,"beta",5922,0.31779805,10.859252,0.59052354,0.593444225545089,0.494592567832816,2.47950642615839,2.49176988068188,0.494592568470896,2.15934065934066,6.62413170756144,13.1924053940057,0.985518503652632,12,15,3,176,172,2.27272725981405,0,27.659,27.56,300,901,0,24.9001831501831
10406,"DE",TRUE,"beta",5734,0.1149285,4.7598543,0.685911,0.620739024337827,9.50152068812977,4.1326746224348,3.7400076876386,9.50152069968306,1.56868131868132,5.9988552021418,9.79871748624141,0.992537839843593,18,16,2,275,248,9.81818178247934,0,16.915,16.85,210,631,0,24.4615384615385
6517,"DE",TRUE,"beta",9155,0.0737302,3.88009,0.35577443,0.369201959378638,3.77416930747279,1.49141852899177,1.54770718951716,3.77416931555052,2.51648351648352,6.86966576277971,15.3268497346079,0.983567127658187,19,22,3,160,151,5.62499996484375,0,58.319,58.124,340,1021,0,36.9148351648352
971,"DE",TRUE,"beta",9663,0.2000414,16.933086,0.2088396,0.203050759125785,2.77190764897854,1.73024784580251,1.68228697318877,2.77190766064942,3.40384615384615,6.39088464873265,36.4681483605016,0.97942336383734,3,2,1,114,122,7.01754379809172,0,65.86,65.617,240,721,0,35.3983516483516
16487,"DE",TRUE,"beta",9889,0.12549298,6.0460005,0.2627783,0.255676428333936,2.7026096291202,2.25902136838453,2.19796883912635,2.70260963820859,2.76098901098901,6.62309479136337,21.8219594962079,0.991459702999238,21,19,2,201,189,5.97014922402911,0,75.386,75.086,390,1171,0,34.8699633699634
19730,"DE",TRUE,"beta",6031,0.22052728,11.486516,0.3650243,0.364106935066236,0.251316126419876,3.25810672329385,3.24991857565981,0.251316127031241,2.38186813186813,6.2693656022715,16.7335722293826,0.984535354638732,26,23,3,138,147,6.5217390831758,0,70.6180000000001,70.363,610,1831,0,21.2728937728938
13137,"DE",TRUE,"beta",6174,0.21590541,14.494651,0.6967656,0.681718105485913,2.1596207523004,2.89927983792525,2.83666638878829,2.15962075465501,2.25824175824176,5.56727091980492,21.5864377570394,0.98705556931034,21,25,4,136,129,5.14705878568339,0,61.851,61.631,560,1681,0,25.2738095238095
3669,"DE",TRUE,"beta",8582,0.12584479,18.053019,0.44295385,0.430060732501863,2.91071349058824,4.88486809493035,4.74268357997278,2.91071349656352,3.01373626373626,6.38615432267081,26.0161230573576,0.98918290242595,40,38,2,171,165,3.50877190930543,0,63.5450000000001,63.299,300,901,0,37.9120879120879
15983,"DE",TRUE,"beta",8294,0.10248372,3.4359462,0.16824424,0.164711002711094,2.1000643278518,1.17542142833439,1.15073682206929,2.10006433854738,1.98901098901099,4.53557367611073,23.6390845063518,0.982713055008536,2,2,0,172,181,5.23255810911303,0,71.918,71.677,350,1051,0,18.8836996336996
4058,"DE",TRUE,"beta",8728,0.20050412,6.6091247,0.6656327,0.675878262102091,1.53922156869679,4.46836937904934,4.53714748440404,1.53922157066473,1.83791208791209,6.53876857714773,11.5468699655008,0.996359429907481,11,15,4,361,392,8.58725759394112,0,59.279,59.036,450,1351,0,37.4752747252747
14976,"DE",TRUE,"beta",8916,0.042844325,13.566903,0.706087,0.70634830840634,0.0370079616208308,3.05310797715571,3.05423787018574,0.037007961661115,3.20879120879121,7.47890807097306,21.9673809280196,0.986041352133088,43,43,0,174,170,2.29885056150086,0,58.83,58.596,320,961,0,37.5
15698,"DE",TRUE,"beta",6085,0.026458504,11.994226,0.2853155,0.274674188384699,3.72966473185101,3.74820646306503,3.60841092804516,3.72966474392803,2.7032967032967,5.62715160315014,26.3878950820218,0.981239792314694,56,65,9,112,120,7.14285707908163,0,95.653,95.2989999999999,620,1861,0,27.6373626373626
13829,"DE",TRUE,"beta",6211,0.08501047,16.59698,0.1378967,0.703333946233433,410.044070766735,1.67985365066881,8.56799399274628,410.044073496199,16.6346153846154,32.7192939685776,125.434214810371,0.571197061951223,48,30,18,46,165,258.695646550095,0,111.115,110.695,840,2521,0,1084.93498168498
13419,"DE",TRUE,"beta",7772,0.048507463,18.284008,0.5725832,0.601997089879483,5.1370507950832,2.33774803423958,2.45783933842926,5.13705080185747,3.25,6.21434886920037,34.7751150674334,0.975477901796655,49,64,15,97,107,10.3092782442342,0,155.717,155.155,790,2371,0,31.8644688644689
960,"DE",TRUE,"beta",5730,0.28010473,17.467508,0.41559383,0.439491340623994,5.75020821807955,2.41530796796124,2.55419320556107,5.75020822953494,2.30494505494505,5.09605535878293,26.4977043111895,0.983462437398683,13,24,11,103,106,2.91262133094542,0,53.6580000000001,53.4580000000001,470,1411,0,23.5815018315018
17744,"DE",TRUE,"beta",8877,0.08876873,7.7860956,0.18021365,0.175462263626837,2.63652966731317,1.47899198491378,1.43999792223797,2.63652968016054,3.31043956043956,6.47459108132164,37.9116603632824,0.96593434150729,3,43,40,95,89,6.31578940720222,0,104.941,104.601,420,1261,0,29.275641025641
9864,"DE",TRUE,"beta",8684,0.074274525,5.759742,1.0163863,1.04140353184237,2.46139010509651,4.58847994305224,4.70142033445599,2.4613901069818,1.95054945054945,7.22822611345638,8.14423409536515,0.996273517765232,17,16,1,433,442,2.07852193515353,0,43.453,43.289,360,1081,0,41.6346153846154
11263,"DE",TRUE,"beta",9439,0.03549105,11.588707,0.44788417,0.446217892194862,0.372033198096212,1.82390419452929,1.81711866540902,0.372033198722873,3.31593406593407,5.8621996396732,35.954660174255,0.97722712611562,61,60,1,98,98,0,0,65.314,65.085,280,841,0,29.4331501831502
15782,"DE",TRUE,"beta",9511,0.120176636,12.006072,0.40095302,0.389909729466234,2.75426046328911,4.94384222240032,4.80767593036175,2.75426046960128,3.18131868131868,8.23053815019153,14.9699240037315,0.989483929685912,31,33,2,239,231,3.34728032072268,0,117.815,117.355,550,1651,0,45.3690476190476
17196,"DE",TRUE,"beta",8122,0.022285152,19.294575,0.7411156,0.712538419644217,3.85596799166332,3.17581151289073,3.05335323731287,3.85596799565208,3.57692307692308,7.02937322327446,33.3746741824254,0.977868595883952,60,64,4,128,131,2.34374998168945,0,145.744,145.212,730,2191,0,37.5760073260073
7554,"DE",TRUE,"beta",5651,0.34507167,14.456458,0.47376728,0.468724539544556,1.0643918771259,2.99867227748685,2.96675465327629,1.06439187901761,1.86813186813187,4.81013124949441,19.5674544232813,0.989884810774527,16,10,6,139,135,2.87769782102376,0,64.503,64.253,640,1921,0,19.1126373626374
10498,"DE",TRUE,"beta",6577,0.20860575,7.177213,0.82709605,0.818745614853359,1.00960887632635,3.37340853869207,3.33935030660951,1.00960887724772,1.59065934065934,5.63666373149738,12.0351331604941,0.994285268523538,14,13,1,265,278,4.90566035884657,0,34.594,34.455,380,1141,0,20.014652014652
17059,"DE",TRUE,"beta",6619,0.26786524,13.814231,0.7563489,0.71503375403523,5.46244542831293,3.42599795160039,3.23885468287167,5.46244543394065,2.42307692307692,6.44247580558084,20.7336042539261,0.987726063488889,14,18,4,158,169,6.96202527239225,0,38.707,38.555,340,1021,0,26.6336996336996
17928,"DE",TRUE,"beta",6342,0.27530748,17.480562,0.63335496,0.610508367117356,3.60723358771386,3.68780418614756,3.55477647468569,3.60723359243114,2.29945054945055,5.61517762677369,22.8716453307228,0.987581022227888,28,15,13,152,142,6.5789473251385,0,51.204,51.009,420,1261,0,26.9029304029304
7085,"DE",TRUE,"beta",8498,0.012355848,5.213963,0.2105696,0.216614656632726,2.87081164803367,2.0789295738438,2.13861172648756,2.87081166028632,3.5467032967033,7.24625708612672,32.875701319393,0.975182120607913,66,60,6,117,138,17.9487177953101,0,118.051,117.646,540,1621,0,37.2005494505495
14753,"DE",TRUE,"beta",8890,0.064341955,7.4506197,0.26271042,0.27368422030046,4.17714693565966,1.84392687080965,1.92095040588267,4.1771469492945,3.00824175824176,6.51435439524234,20.047346615368,0.982541134364304,30,31,1,118,125,5.9322033395576,0,82.629,82.2679999999999,410,1231,0,40.5128205128205
4519,"DE",TRUE,"beta",7830,0.10485313,7.2363653,0.14923555,0.138016126966337,7.51792917872673,1.3382027107573,1.23759757802062,7.51792922348506,2.4010989010989,4.53920649501602,37.4622390152461,0.973396536806935,2,2,0,103,86,16.5048542086907,0,143.777,143.31,580,1741,0,17.7490842490842
3024,"DE",TRUE,"beta",5798,0.33011383,6.8164,0.6121355,0.559648768886717,8.57436483058725,4.55562361017257,4.16500782088988,8.5743648427124,1.70604395604396,6.34125685188185,11.5946667044952,0.992355729239075,11,3,8,278,240,13.6690646990321,0,26.802,26.6969999999999,320,961,0,22.8626373626374
12121,"DE",TRUE,"beta",9386,0.047624122,11.915177,0.42873138,0.433189943879884,1.03994344185511,4.88341269864322,4.93419742885993,1.0399434440678,3.13736263736264,7.43543638838463,18.646851414371,0.99086020591601,36,42,6,232,232,0,0,59.412,59.186,280,841,0,41.1749084249084
18494,"DE",TRUE,"beta",8598,0.062107466,6.4618006,0.73385733,0.727508103779604,0.865185363992276,4.17868079251846,4.14252745784437,0.865185364964202,2.12637362637363,6.8476353502585,10.1034129043,0.99493178449024,22,21,1,344,324,5.81395347147107,0,82.128,81.7990000000001,600,1801,0,29.8635531135531
5483,"DE",TRUE,"beta",7630,0.11389253,20.966656,0.77601266,0.740757072229196,4.54317172162789,3.15517161393706,3.01182674921912,4.54317172604248,3.14285714285714,6.03151066310264,38.4011555310164,0.983598039663398,41,34,7,124,116,6.45161285119667,0,70.2080000000001,69.9470000000001,400,1201,0,38.459706959707
1419,"DE",TRUE,"beta",7102,0.19163616,8.830195,0.68259096,0.664004830559641,2.72287951383514,3.71962383675071,3.61834296115972,2.72287951709215,2.12087912087912,6.61417060161384,11.7830150007015,0.992076497633718,18,17,1,252,232,7.93650790501386,0,66.9970000000001,66.7429999999999,600,1801,0,25.9340659340659
6209,"DE",TRUE,"beta",5177,0.31427467,17.301916,0.7687586,0.666055433906611,13.3596119717936,3.40639290489196,2.95131202997172,13.3596119852498,2.04120879120879,5.0467593780346,28.3823958997488,0.985204992660591,20,16,4,120,120,0,0,46.462,46.2949999999998,500,1501,0,23.3589743589744
10742,"DE",TRUE,"beta",9905,0.0708733,11.770291,0.61082506,0.621222903662977,1.70226212492898,2.64863802152949,2.69372478347027,1.70226212707311,3.0467032967033,7.15199964353319,17.1339781971286,0.989391221314088,37,36,1,192,200,4.16666664496528,0,131.392,130.792,660,1981,0,35.9239926739927
16143,"DE",TRUE,"beta",8911,0.12658513,17.705858,0.2544382,0.253166977391493,0.499619398152658,1.96938682470584,1.95954738606628,0.499619399862587,3.58791208791209,6.3228175664036,44.6299521013327,0.97445785775753,48,39,9,96,97,1.04166665581597,0,98.3920000000001,98.0309999999999,390,1171,0,35.3452380952381
17617,"DE",TRUE,"beta",9690,0.09318885,10.116947,1.114736,1.0706391670722,3.95580952694108,4.90029451370686,4.70644819631158,3.95580952968247,2.11263736263736,6.40548357114588,14.6245382772551,0.996044572277794,21,20,1,345,332,3.76811593110691,0,117.322,116.861,730,2191,0,39.8663003663004
14568,"DE",TRUE,"beta",5795,0.08058671,20.303238,0.29470837,0.307534555590924,4.3521619516276,3.76569927445584,3.92958860604753,4.35216196523956,3.15384615384615,6.32976571967194,31.2467668813265,0.966540577952448,51,55,4,95,96,1.05263156786704,0,96.8,96.4510000000001,620,1861,0,25.3434065934066
980,"DE",TRUE,"beta",9746,0.048122305,20.573042,0.3984853,0.388512110060712,2.50277486127102,1.67353330603225,1.63164853504876,2.50277486605623,4.3543956043956,6.1886549871075,46.4204988926847,0.929180884589084,69,61,8,58,55,5.1724137039239,0,110.211,109.844,320,961,0,34.1391941391941
2783,"DE",TRUE,"beta",6214,0.27164468,16.146381,0.2918927,0.280388481992997,3.94124894784641,3.98113747447453,3.82423093511193,3.94124896035882,2.43131868131868,5.47446620409517,20.4861033752495,0.986102583927742,20,31,11,132,121,8.33333327020202,0,44.765,44.611,330,991,0,27.2838827838828
7713,"DE",TRUE,"beta",7665,0.024396608,13.24133,0.23072688,0.228160781350513,1.1121801839323,3.24439103533092,3.2083075609903,1.11218018840984,3.61813186813187,6.92959095251883,29.5649988500647,0.974780742944273,73,67,6,116,113,2.58620687425684,0,75.487,75.223,350,1051,0,32.5869963369963
11518,"DE",TRUE,"beta",5915,0.1770076,10.717153,0.17651886,0.175769648926994,0.424436838512285,2.20823190938234,2.19885935962605,0.42443684072455,2.36263736263736,4.74920467604262,33.8236992429085,0.981923545624449,2,21,19,98,90,8.16326522282382,0,71.275,71.03,500,1501,0,21.0961538461538
8600,"DE",TRUE,"beta",9598,0.025213586,19.566349,0.25549498,0.25049229091714,1.95803810441977,1.84013155866743,1.80410108143624,1.9580381110194,4.23076923076923,6.17109533084829,42.8355039413867,0.936575452672607,82,128,46,63,61,3.17460312421265,0,281.956,280.994,770,2311,0,35.8342490842491
11640,"DE",TRUE,"beta",5344,0.33607784,17.936796,0.647654,0.635780426533023,1.8333204841851,3.18450238407197,3.12612024945527,1.8333204864401,2.0467032967033,4.95778885488988,26.6378201297759,0.986162526593104,28,18,10,118,134,13.5593219189888,0,37.6339999999999,37.496,390,1171,0,22.1254578754579
18830,"DE",TRUE,"beta",5681,0.34500968,13.670075,0.21082014,0.218693791347193,3.73477188177827,1.52385597033535,1.5807685149042,3.73477189704285,2.03846153846154,4.75440801829162,30.601271971184,0.984706411743494,2,7,5,126,133,5.55555551146385,0,44.169,44.011,370,1111,0,18.481684981685
12562,"DE",TRUE,"beta",5105,0.37335944,16.668804,0.5567209,0.489114926643523,12.1436025187919,3.59607602544069,3.15938284585319,12.1436025372278,1.98076923076923,5.04567054104717,22.7166543926302,0.986220702741872,18,14,4,132,124,6.06060601469238,0,54.5699999999999,54.373,590,1771,0,22.6199633699634
12751,"DE",TRUE,"beta",6311,0.043257803,12.801862,0.37340084,0.379403304649561,1.60751235414625,2.27616528092565,2.31275491911531,1.60751235774507,2.90384615384615,5.76961537179573,38.1727898929424,0.971716811270717,61,53,8,97,94,3.09278347327027,0,28.057,27.962,200,601,0,28.5805860805861
6384,"DE",TRUE,"beta",7637,0.14573786,4.3911114,0.33458164,0.3235610451616,3.29384326212933,4.19669822390651,4.05846556181332,3.29384327118913,1.98351648351648,5.99221106158598,14.3075805427346,0.994524107753261,20,21,1,280,257,8.21428568494898,0,42.489,42.3279999999999,310,931,0,27.8388278388278
4807,"DE",TRUE,"beta",5989,0.2411087,9.364998,0.6351322,0.598832673036734,5.71527107366208,2.92587805866247,2.75865619606182,5.71527108070727,2.12637362637363,6.02285026168884,14.205468591223,0.989026884635346,12,15,3,169,184,8.87573959245124,0,46.2600000000001,46.094,500,1501,0,30.8305860805861
6195,"DE",TRUE,"beta",9552,0.194933,11.939046,0.5163033,0.501880712427677,2.79343315148072,4.82774242629956,4.692882668634,2.79343315631255,2.66483516483516,7.57308710841545,17.3633074584578,0.992588758421743,20,25,5,271,293,8.11808115085579,0,141.35,140.806,740,2221,0,31.790293040293
10648,"DE",TRUE,"beta",5849,0.23029578,11.284408,0.73275924,0.72456792626638,1.1178724573219,3.35164033910717,3.31417327483667,1.11787245851394,1.8956043956044,5.3344206767037,17.1228514518544,0.990680842961516,14,17,3,165,166,0.606060602387511,0,45.231,45.0640000000001,490,1471,0,19.9450549450549
7567,"DE",TRUE,"beta",9556,0.10025115,13.962885,1.0272119,0.971095756448816,5.46295691244956,4.21589040650612,3.98557812989839,5.462956916472,2.65659340659341,6.57145843280363,17.9611204234316,0.993525479770327,24,25,1,240,234,2.49999998958333,0,115.011,114.579,650,1951,0,40.5604395604396
16397,"DE",TRUE,"beta",8722,0.15994038,7.19284,0.6457008,0.598871506668125,7.25247564496595,2.82033496994384,2.61579086282542,7.25247565362639,1.82142857142857,5.53386179567455,11.0905528438846,0.99621639144021,18,19,1,281,260,7.47330958194552,0,61.4590000000001,61.2339999999999,450,1351,0,30.5714285714286
17524,"DE",TRUE,"beta",8997,0.2058464,16.949701,0.39439252,0.3978452864746,0.875464490514633,3.01049272792683,3.03684852281618,0.875464492443621,2.68406593406593,6.31259860112308,27.1022003502345,0.989320305426248,32,33,1,155,168,8.38709672008325,0,95.8300000000002,95.462,480,1441,0,35.3214285714286
1346,"DE",TRUE,"beta",5900,0.18084745,18.92702,0.31806073,0.335129562168655,5.36653239618403,1.39695790122468,1.47192609979066,5.36653240921511,2.46703296703297,4.62435026621204,44.2570966868239,0.965400791736061,3,16,13,61,66,8.19672117710293,0,116.877,116.485,690,2071,0,17.8388278388278
13124,"DE",TRUE,"beta",6207,0.1412921,10.116836,0.47968423,0.473308629458666,1.32912448008622,3.47497551427272,3.42878876393923,1.32912448247457,2.22802197802198,5.74575811044428,16.5728858359596,0.988516415523102,23,27,4,166,167,0.602409634925243,0,52.3680000000002,52.1849999999999,480,1441,0,22.0018315018315
12673,"DE",TRUE,"beta",8665,0.20427005,10.474115,0.6473509,0.602184306543568,6.97714228661161,2.94760706865563,2.74194832910761,6.97714229502254,2.43406593406593,6.0940432093449,14.9863060688637,0.99398214616739,16,19,3,235,216,8.08510634857402,0,138.133,137.61,930,2791,0,31.2326007326007
15455,"DE",TRUE,"beta",5013,0.053461,6.670976,0.3528393,0.367121323072367,4.04774157297361,1.95718578269559,2.03640760550662,4.04774158237737,2.17032967032967,5.30394835305437,20.4650719614465,0.97095869820635,39,30,9,89,92,3.37078647897993,0,52.5529999999999,52.371,570,1711,0,16.4990842490842
14001,"DE",TRUE,"beta",7620,0.19094488,16.963211,0.6313371,0.616258443959411,2.38836843529476,2.58826561711072,2.52644829799215,2.38836843815503,2.75824175824176,5.92675068029469,25.2427630281425,0.986134495400861,26,27,1,144,135,6.24999995659722,0,78.153,77.877,510,1531,0,34.3516483516484
18621,"DE",TRUE,"beta",8415,0.028877005,10.195381,0.30746675,0.305792046694346,0.544677855477851,3.20320373766269,3.18575659618105,0.544677857079301,3.13736263736264,6.66135319388083,25.0872579145934,0.986594854800991,55,51,4,156,155,0.641025636916502,0,109.272,108.872,550,1651,0,31.0906593406593
2119,"DE",TRUE,"beta",9993,0.12378665,5.345067,0.3453323,0.337378344211437,2.30327593611426,3.0358977996292,2.96597269596283,2.30327594202532,2.22527472527473,6.32672684154078,16.5905939065285,0.995368598506531,20,20,0,273,282,3.29670328462746,0,66.226,65.968,380,1141,0,36.7518315018315
15304,"DE",TRUE,"beta",8592,0.21275605,9.829024,0.22358622,0.239535851276821,7.1335483937632,1.31360327664339,1.40730980250392,7.1335484202378,2.42307692307692,5.54898268074507,29.3271859146631,0.987425719924696,2,2,0,180,165,8.33333328703704,0,144.69,144.149,710,2131,0,30.4789377289377
4309,"DE",TRUE,"beta",9446,0.12544993,18.300596,0.37118623,0.370232323172895,0.256988742425886,1.56866266251232,1.56463137605216,0.256988742954397,3.45054945054945,5.73642688496885,50.3372385024064,0.972810634861476,36,17,19,86,77,10.4651161573824,0,119.947,119.526,420,1261,0,31.6987179487179
4484,"DE",TRUE,"beta",7800,0.17346154,7.174208,0.87594366,0.886723790053138,1.23068760390717,4.97453431161533,5.03575528881038,1.23068760506477,1.49175824175824,4.95446296753778,9.69861110234955,0.997322585858321,14,16,2,359,346,3.62116990634772,0,73.495,73.215,660,1981,0,24.793956043956
11013,"DE",TRUE,"beta",8771,0.064872876,10.413283,0.6648823,0.611164934711021,8.07922924225633,4.95572634926763,4.55534185628921,8.07922925277742,2.62362637362637,8.07468571837626,14.2293646454494,0.990850480028105,30,28,2,283,253,10.6007066763226,0,65.8009999999999,65.539,390,1171,0,33.4395604395604
4770,"DE",TRUE,"beta",8471,0.18191476,13.6481285,0.4309788,0.61314557496025,42.2681520616718,2.87542658985053,4.09081627609036,42.2681521450467,6.00824175824176,14.3307668713464,32.8620940559588,0.968862336268346,32,28,4,163,213,30.6748464375776,0,59.318,59.072,380,1141,0,181.673992673993
2712,"DE",TRUE,"beta",5812,0.04972471,5.9528546,0.4471672,0.439880505850841,1.62952339367995,4.43261006704517,4.36037964889053,1.62952339695644,1.9532967032967,5.20117273335522,14.2831386574915,0.992384758486895,26,26,0,210,194,7.61904758276644,0,38.895,38.744,390,1171,0,29.3287545787546
12186,"DE",TRUE,"beta",8714,0.10224926,7.160739,0.34410015,0.512487091956966,48.9354455287543,1.63886050426492,2.44084419595241,48.9354456411077,8.57417582417582,22.1065725396442,38.9563699405346,0.949954414224447,21,24,3,130,217,66.923076408284,0,87.529,87.188,600,1801,0,430.229853479853
16615,"DE",TRUE,"beta",7826,0.16125734,6.889737,0.4805392,0.477471555945435,0.63837540166993,2.91531261796043,2.89670197928686,0.63837540277941,1.92582417582418,5.60930349636082,11.6336646339492,0.994514282831565,16,16,0,226,242,7.07964598637325,0,26.586,26.485,210,631,0,20.4130036630037
10947,"DE",TRUE,"beta",5342,0.14395358,10.543776,0.357533,0.358810778970668,0.357387700462291,2.71029821292988,2.71998448541583,0.357387701330011,2.24450549450549,5.44124460552389,19.67042463767,0.981045020544849,33,31,2,110,117,6.36363630578512,0,64.4160000000001,64.194,640,1921,0,21.25
2545,"DE",TRUE,"beta",5513,0.28224197,10.540776,0.299519,0.302570862337772,1.01892111271172,1.69420867966956,1.71147132965774,1.01892111551217,2.05494505494505,5.42379778546199,22.5623789471326,0.982229381484374,7,2,5,140,146,4.28571425510204,0,30.823,30.711,300,901,0,21.2069597069597
12619,"DE",TRUE,"beta",7334,0.01431688,12.488051,0.5394365,0.521480352676552,3.32868600663124,2.7876496768142,2.69485757193617,3.32868601160782,3.12912087912088,6.29298405779391,28.5800117765669,0.980788551132918,63,61,2,138,131,5.07246373135896,0,87.787,87.4830000000001,520,1561,0,32.970695970696
9851,"DE",TRUE,"beta",5430,0.16556169,6.7189646,0.5186102,0.519407554890697,0.153748400852799,2.58473886751291,2.58871286219559,0.153748401089789,1.76923076923077,5.098480704534,16.7082602913787,0.990339903316004,21,18,3,165,178,7.87878783103765,0,26.9470000000001,26.8489999999999,340,1021,0,16.8708791208791
4410,"DE",TRUE,"beta",5173,0.24840517,12.755172,0.56935054,0.51933219157225,8.78515867217732,3.35441507711377,3.05972438954829,8.78515868498847,1.57692307692308,4.05660497904885,20.0488957624022,0.992090027994837,17,22,5,135,129,4.44444441152263,0,26.4680000000001,26.3719999999999,300,901,0,19.735347985348
19647,"DE",TRUE,"beta",6948,0.14781232,10.090546,0.7958682,0.728458375290233,8.46997337311219,4.38107555160875,4.00999961846531,8.4699733818213,2.0989010989011,6.25686436231054,11.657219914198,0.991985803010135,20,17,3,237,220,7.17299575032491,0,91.933,91.5819999999999,820,2461,0,32.8040293040293
12344,"DE",TRUE,"beta",9538,0.10620675,17.52885,0.38705012,0.391127086121177,1.05334319768301,2.2357871163941,2.25933762796016,1.05334319993336,3.26923076923077,6.1795479759294,29.9198749064773,0.983001841935443,40,45,5,114,127,11.403508671899,0,99.1170000000002,98.73,390,1171,0,38.7774725274725
12407,"DE",TRUE,"beta",7285,0.20988332,10.196943,0.32269743,0.332720901972286,3.10615177233509,3.87511522165067,3.995482182161,3.10615178115912,2.45604395604396,6.43778338755312,16.4237227246615,0.99008846054234,19,26,7,178,196,10.1123594937508,0,114.796,114.34,780,2341,0,26.9542124542125
9610,"DE",TRUE,"beta",7911,0.21059285,19.21007,0.4074772,0.41661167138276,2.24171348982044,2.99073473583032,3.0577784400127,2.24171349457235,3.03021978021978,6.8124401398721,24.7764909085694,0.9831206784028,40,29,11,130,134,3.07692305325444,0,131.884,131.372,710,2131,0,37.7142857142857
10718,"DE",TRUE,"beta",5509,0.13958976,7.6081963,0.17463522,0.175050623436821,0.237869219302913,1.35096698820571,1.354180522852,0.237869220488936,2.24175824175824,5.11515739394549,28.3229423327559,0.959021541720382,2,2,0,77,84,9.09090897284534,0,35.702,35.582,280,841,0,16.9798534798535
7571,"DE",TRUE,"beta",7228,0.24086884,4.268047,0.22463691,0.218780917178738,2.60687025796126,1.1074986588699,1.07862760559597,2.60687026721225,1.48076923076923,4.27071551253546,22.8151373725421,0.993537263716478,2,2,0,308,325,5.51948050156013,0,87.4,87.087,610,1831,0,14.6675824175824
3570,"DE",TRUE,"beta",6940,0.15259366,16.178055,0.6606542,0.595909095480006,9.80015027861658,3.52898883107375,3.18314262178944,9.80015029067354,2.67582417582418,6.02467453865379,26.578158169092,0.986086629315142,38,31,7,137,141,2.91970800788534,0,50.16,49.962,360,1081,0,28.5009157509158
8602,"DE",TRUE,"beta",9249,0.09352362,7.8905916,0.41284984,0.415516240273771,0.645852319408081,2.66339322169549,2.68059480863444,0.645852320729957,2.8956043956044,7.37943385064491,16.382616677776,0.989897826004327,31,33,2,211,216,2.36966823521484,0,111.414,110.973,640,1921,0,43.6217948717949
3559,"DE",TRUE,"beta",7193,0.13332407,19.957674,0.19446027,0.186663100214213,4.0096466726546,1.0706901752007,1.02775928199556,4.00964668952904,2.97802197802198,4.75902843533758,53.4205606656408,0.92290283979459,2,2,0,45,54,19.9999995555556,0,107.62,107.254,470,1411,0,17.5091575091575
4991,"DE",TRUE,"beta",7352,0.15818825,12.533623,0.2835603,0.28662069866313,1.07927613715205,1.56198574912605,1.57884388864154,1.07927614026724,2.56593406593407,5.60905860742589,35.4732084517499,0.97657901946231,24,19,5,101,93,7.92079200078424,0,113.828,113.441,630,1891,0,28.4716117216117
7439,"DE",TRUE,"beta",9018,0.08449767,16.13369,1.0981797,1.01600738270336,7.48259298745101,4.9666169513381,4.59498521928532,7.48259299275807,2.71978021978022,6.3945375040037,18.2890075745767,0.99274363176251,39,34,5,215,219,1.86046510762574,0,103.414,103.021,590,1771,0,35.0879120879121
